Price,SquareFootage,BackyardSpace,CrimeRate,Fireplace,Garage,Fireplace_Present,Garage_Present,constant
112495.9077,562.94,494.66,64.36,Yes,No,1,0,1
597680.795,839.82,700.17,3.51,No,Yes,0,1,1
407702.4333,1175.26,60.38,6.64,Yes,No,1,0,1
438060.8193,1553.57,844.06,18.8,No,Yes,0,1,1
228007.9217,745.2,642.3,9.3,No,Yes,0,1,1
149637.461,897.47,112.36,46.24,Yes,Yes,1,1,1
545986.41,897.54,1032.54,7.54,No,Yes,0,1,1
158374.7565,600.01,922.82,23.37,No,Yes,0,1,1
362288.7938,988.77,791.05,24.97,No,Yes,0,1,1
553869.8339,1943.54,418.46,28.06,Yes,No,1,0,1
249996.7756,728.24,616.13,41.13,No,No,0,0,1
357602.1174,1404.58,508.44,6.07,Yes,No,1,0,1
258264.0576,1324.79,445.99,56.28,No,No,0,0,1
465727.5718,1754.22,635.61,4.6,No,Yes,0,1,1
284453.0662,1228.73,479.01,26.91,No,No,0,0,1
195818.9389,550.0,644.38,1.16,No,No,0,0,1
425329.428,841.64,642.0,28.13,No,No,0,0,1
544573.6443,1031.45,355.85,25.33,No,No,0,0,1
340131.4768,1017.71,552.38,2.9,No,No,0,0,1
262084.584,818.79,897.01,7.0,Yes,No,1,0,1
267071.2183,1151.39,1200.29,32.37,No,No,0,0,1
323049.1251,550.0,466.04,43.48,No,No,0,0,1
436059.7709,1081.25,861.93,12.81,No,Yes,0,1,1
228529.6801,1313.71,839.16,39.14,No,Yes,0,1,1
225040.9524,783.91,1092.25,77.48,No,No,0,0,1
420670.8592,1195.25,443.95,7.66,No,Yes,0,1,1
281768.783,550.0,935.23,51.79,No,No,0,0,1
395455.9143,1454.5,393.24,33.38,Yes,No,1,0,1
147100.1732,550.0,826.02,37.92,No,No,0,0,1
395342.5076,1207.99,617.54,0.41,No,Yes,0,1,1
210296.1478,1460.2,606.25,57.54,No,No,0,0,1
179707.2477,550.0,250.64,17.19,No,No,0,0,1
231996.3563,1410.37,380.29,34.45,Yes,No,1,0,1
550819.4833,976.42,22.64,45.98,No,No,0,0,1
506588.2279,1937.36,471.75,33.14,No,No,0,0,1
318574.8172,1109.14,358.51,51.45,No,No,0,0,1
129388.2699,550.0,902.1,39.23,No,Yes,0,1,1
621039.3751,1134.03,984.12,12.9,No,No,0,0,1
264770.1768,1613.59,1070.89,8.74,No,No,0,0,1
362670.4233,1256.39,592.6,24.11,No,No,0,0,1
159865.7763,1373.24,249.93,18.73,No,Yes,0,1,1
135171.2247,946.9,596.87,25.8,Yes,Yes,1,1,1
338874.9432,746.19,175.3,42.92,No,No,0,0,1
207916.0652,735.48,812.71,14.21,No,Yes,0,1,1
253804.8412,713.07,845.74,5.94,No,No,0,0,1
413716.1285,1492.21,943.07,11.54,No,No,0,0,1
239473.8559,550.0,418.94,71.58,Yes,Yes,1,1,1
350815.0944,846.38,842.59,70.69,No,No,0,0,1
93040.74187,1506.92,657.32,22.06,No,No,0,0,1
631525.8582,1787.52,446.99,39.2,No,No,0,0,1
124117.4428,1253.92,254.82,29.29,Yes,No,1,0,1
480959.1294,1127.34,695.64,31.66,No,No,0,0,1
168395.9918,550.0,761.76,17.39,No,No,0,0,1
649669.2624,1481.17,866.11,22.61,No,No,0,0,1
153786.7746,550.32,833.79,29.54,No,Yes,0,1,1
304780.9044,676.94,504.16,6.87,No,No,0,0,1
260961.0197,982.34,94.79,17.67,No,No,0,0,1
412065.7793,870.7,836.51,15.37,No,Yes,0,1,1
307821.1758,550.0,892.35,11.89,No,Yes,0,1,1
242770.8674,550.0,719.3,5.62,No,Yes,0,1,1
439405.5189,1260.48,642.56,40.44,No,Yes,0,1,1
579376.8411,1662.55,929.42,36.44,Yes,No,1,0,1
263584.8855,1625.02,195.41,44.81,No,No,0,0,1
371056.8776,550.0,243.47,65.17,No,Yes,0,1,1
322889.1985,1241.4,663.77,49.7,No,No,0,0,1
352007.6445,1366.41,1067.16,0.58,No,No,0,0,1
298703.9825,865.23,519.56,21.44,Yes,No,1,0,1
203789.1138,550.0,274.94,36.12,No,No,0,0,1
486223.6836,1144.18,269.27,4.06,No,No,0,0,1
191567.1324,550.0,200.61,22.44,No,No,0,0,1
226085.6429,847.5,450.23,26.28,Yes,No,1,0,1
174009.5459,550.0,454.37,44.22,No,No,0,0,1
393730.3412,910.77,412.71,6.48,No,Yes,0,1,1
180812.6816,968.4,474.64,44.0,Yes,No,1,0,1
97214.25526,550.0,380.44,55.26,No,No,0,0,1
202350.4343,894.61,191.89,40.59,No,No,0,0,1
409990.2258,1900.51,815.84,32.11,No,Yes,0,1,1
343211.2567,695.85,1058.78,22.0,No,Yes,0,1,1
216777.2147,1278.78,60.41,63.64,Yes,No,1,0,1
107551.5454,550.0,762.56,41.02,No,No,0,0,1
285942.035,1064.7,853.17,35.88,No,No,0,0,1
270183.298,1136.53,29.91,52.44,Yes,No,1,0,1
315701.3441,1158.81,367.32,55.44,No,Yes,0,1,1
714639.506,1293.97,756.53,9.43,No,No,0,0,1
350210.6549,890.03,620.5,50.83,No,No,0,0,1
537768.8483,659.36,221.75,45.75,No,No,0,0,1
119661.8405,550.0,427.19,33.22,No,No,0,0,1
197713.3609,959.11,105.58,29.51,No,No,0,0,1
121473.7397,587.41,526.89,34.83,No,Yes,0,1,1
293993.3106,1233.39,1103.46,42.39,No,Yes,0,1,1
175056.4765,1208.75,574.9,48.69,No,No,0,0,1
250630.2176,952.71,313.49,28.18,No,No,0,0,1
365013.7557,1672.14,249.43,35.72,Yes,No,1,0,1
363917.0858,1226.92,137.5,24.6,No,No,0,0,1
261312.3182,704.82,492.72,3.62,No,No,0,0,1
277380.0021,1222.1,400.08,23.77,No,No,0,0,1
301554.775,746.96,335.93,26.65,Yes,Yes,1,1,1
294474.7962,1516.18,419.58,56.96,No,No,0,0,1
492082.8928,1216.56,624.93,8.96,No,No,0,0,1
86238.83042,550.0,65.14,37.18,Yes,No,1,0,1
112350.1734,1291.47,428.66,31.55,Yes,Yes,1,1,1
298228.7665,1306.61,585.89,43.38,No,No,0,0,1
314212.8878,1707.24,1155.6,70.95,No,Yes,0,1,1
413615.4089,1421.91,993.73,42.89,No,Yes,0,1,1
501300.8343,1551.69,962.41,37.62,No,No,0,0,1
453849.3753,976.05,481.87,37.47,No,No,0,0,1
377705.7939,1077.55,81.33,8.21,No,Yes,0,1,1
150242.8915,592.47,319.47,11.41,Yes,Yes,1,1,1
991274.4424,1901.93,674.85,15.8,Yes,Yes,1,1,1
454624.7953,1102.68,108.35,37.13,No,No,0,0,1
114219.9196,1168.01,335.34,80.41,No,No,0,0,1
451632.5014,1709.82,1019.27,10.72,No,No,0,0,1
345417.8795,919.65,1094.1,13.4,No,Yes,0,1,1
485288.7307,1356.81,472.25,1.61,No,No,0,0,1
508459.2489,1349.61,565.76,44.57,No,Yes,0,1,1
682957.6831,1946.87,815.24,3.88,No,No,0,0,1
152273.9906,1520.66,390.41,23.12,Yes,No,1,0,1
478765.379,1029.78,344.32,5.79,Yes,No,1,0,1
408698.952,1640.35,16.32,46.36,No,Yes,0,1,1
303848.0849,947.02,582.49,0.52,No,No,0,0,1
485823.7032,1214.26,608.01,13.04,No,Yes,0,1,1
324655.1221,1075.51,243.85,22.7,Yes,Yes,1,1,1
295611.038,774.56,1003.29,44.58,No,No,0,0,1
325843.6499,1554.05,609.36,40.46,No,No,0,0,1
429472.0052,789.19,718.26,37.2,Yes,Yes,1,1,1
173076.6515,793.9,254.51,83.35,No,No,0,0,1
274644.6068,1341.66,369.36,42.78,No,No,0,0,1
216655.028,679.29,889.96,24.35,No,No,0,0,1
432756.0642,1586.43,356.56,51.48,No,Yes,0,1,1
194939.3225,1029.58,536.85,0.22,No,Yes,0,1,1
298930.5856,837.79,745.25,31.19,No,No,0,0,1
335873.3856,1219.17,635.43,3.8,No,No,0,0,1
150688.617,717.8,524.78,33.84,No,Yes,0,1,1
89280.14708,550.0,278.16,15.87,Yes,No,1,0,1
416279.762,1184.28,320.38,41.76,Yes,Yes,1,1,1
194669.4038,550.0,477.22,61.35,No,No,0,0,1
582712.1101,1666.04,369.84,5.77,No,No,0,0,1
217355.5061,1371.91,906.34,3.62,No,No,0,0,1
312105.731,852.81,336.31,19.94,Yes,Yes,1,1,1
265426.7808,860.64,525.55,7.69,No,No,0,0,1
175174.4727,601.5,422.68,57.05,Yes,No,1,0,1
403775.1233,1010.97,591.17,46.24,No,No,0,0,1
202260.9904,550.0,431.09,8.16,Yes,No,1,0,1
413029.4084,1463.97,244.47,18.82,Yes,No,1,0,1
163368.2428,987.04,504.71,20.03,No,Yes,0,1,1
127826.9011,1289.57,575.73,50.43,No,No,0,0,1
152646.3897,550.0,422.08,16.03,No,No,0,0,1
134596.131,550.0,347.77,56.08,No,No,0,0,1
227867.0347,1029.81,24.46,27.11,Yes,No,1,0,1
207249.2201,779.94,66.42,34.3,Yes,No,1,0,1
124085.0562,660.24,534.92,36.51,No,No,0,0,1
290249.893,1020.35,114.53,28.17,No,No,0,0,1
271564.8979,714.31,380.52,32.9,No,Yes,0,1,1
380646.3154,1175.56,701.66,25.38,No,No,0,0,1
567107.0582,1154.13,599.28,40.54,No,Yes,0,1,1
642582.8348,948.98,689.82,27.86,No,Yes,0,1,1
179935.4661,899.97,688.21,3.59,Yes,Yes,1,1,1
480828.826,1211.22,590.32,7.51,No,Yes,0,1,1
277087.4016,1047.86,905.7,29.59,Yes,Yes,1,1,1
374306.8394,1199.76,456.96,5.69,No,Yes,0,1,1
423648.7103,1421.77,493.6,16.97,Yes,No,1,0,1
333004.9719,2130.05,839.07,26.12,No,No,0,0,1
210136.9152,1550.51,148.42,12.28,Yes,No,1,0,1
425217.6306,1967.05,1080.25,23.29,No,No,0,0,1
411627.6809,1003.5,382.44,62.58,No,No,0,0,1
452303.4089,922.31,314.82,47.2,Yes,Yes,1,1,1
255798.0539,905.99,584.18,1.93,Yes,No,1,0,1
334043.8965,1162.05,331.68,10.46,Yes,No,1,0,1
198408.6971,917.42,515.4,44.48,Yes,No,1,0,1
396697.5594,550.0,291.25,3.82,No,No,0,0,1
332887.2554,2369.85,403.31,22.5,No,No,0,0,1
339846.8397,550.0,31.28,79.44,Yes,No,1,0,1
411235.6714,2186.44,626.15,47.12,No,No,0,0,1
332437.6919,992.53,505.11,67.92,No,No,0,0,1
175921.5956,1372.17,873.65,25.83,Yes,No,1,0,1
166427.1753,917.3,588.81,5.74,No,Yes,0,1,1
143619.0809,1363.54,452.71,13.39,No,No,0,0,1
287789.7826,1015.7,546.59,28.66,Yes,Yes,1,1,1
138546.8422,550.0,526.23,11.2,No,No,0,0,1
128863.451,1344.89,102.77,14.53,No,Yes,0,1,1
251516.9781,632.32,488.42,34.18,No,No,0,0,1
313710.4687,688.68,708.18,40.08,Yes,No,1,0,1
324846.9354,716.61,995.09,6.22,No,No,0,0,1
290805.3052,1667.96,344.67,6.06,No,Yes,0,1,1
126372.039,882.35,663.78,38.72,No,No,0,0,1
142295.662,550.0,232.45,32.01,Yes,Yes,1,1,1
571602.0232,2111.58,676.72,10.31,No,Yes,0,1,1
460052.4777,662.93,989.58,3.64,No,No,0,0,1
116897.0428,1010.89,581.64,44.39,Yes,No,1,0,1
215313.2562,1394.28,170.79,59.91,No,Yes,0,1,1
194777.6616,550.0,422.57,31.04,No,Yes,0,1,1
174263.9779,550.0,288.91,45.92,No,No,0,0,1
196604.6614,1809.46,377.13,66.98,No,Yes,0,1,1
145967.6379,1065.79,380.22,43.31,No,No,0,0,1
232443.1219,550.0,551.48,20.52,Yes,No,1,0,1
153304.2906,1032.08,530.8,21.44,No,No,0,0,1
209952.1873,820.43,573.52,6.66,Yes,No,1,0,1
117728.0793,643.21,274.11,41.99,Yes,No,1,0,1
482068.3311,1318.16,785.01,2.85,No,No,0,0,1
215120.723,550.0,604.13,9.3,No,Yes,0,1,1
209402.4015,586.69,317.88,27.13,No,Yes,0,1,1
443293.6067,1317.5,169.35,40.41,Yes,Yes,1,1,1
364630.6228,734.98,757.53,24.24,No,Yes,0,1,1
212369.7208,1228.22,460.19,46.21,No,No,0,0,1
184298.8701,690.87,313.82,36.82,No,No,0,0,1
162069.5658,1246.55,777.32,31.13,No,No,0,0,1
297133.7751,1671.11,848.09,11.66,No,No,0,0,1
301719.5129,696.19,444.87,40.95,No,Yes,0,1,1
107249.169,609.97,32.79,12.26,Yes,No,1,0,1
167792.6953,550.0,113.42,34.42,No,Yes,0,1,1
504189.9766,1175.77,223.27,14.9,No,Yes,0,1,1
290609.6604,994.02,757.76,1.48,No,No,0,0,1
494415.0555,1561.56,525.49,31.4,No,Yes,0,1,1
404071.5205,1487.0,806.68,31.53,No,No,0,0,1
269349.8726,1305.82,347.3,41.32,No,Yes,0,1,1
119365.209,550.0,530.03,41.38,Yes,No,1,0,1
189391.0331,1139.0,1191.61,19.29,No,Yes,0,1,1
200630.6172,598.13,642.53,24.14,No,No,0,0,1
203073.0997,550.0,683.43,6.52,No,No,0,0,1
153056.5317,945.36,281.91,42.9,No,No,0,0,1
107153.8993,550.0,714.65,32.36,Yes,No,1,0,1
263745.9375,1300.04,554.01,19.04,No,Yes,0,1,1
245724.4255,1047.13,553.82,31.57,Yes,Yes,1,1,1
402197.8271,1282.32,752.49,30.3,Yes,No,1,0,1
413801.6422,1322.55,818.06,6.72,Yes,No,1,0,1
278236.9864,975.14,277.69,25.52,Yes,No,1,0,1
600335.1548,2727.04,772.22,25.21,No,No,0,0,1
224321.015,917.84,958.22,41.45,No,No,0,0,1
455628.2404,1463.73,738.76,20.99,No,No,0,0,1
159097.7158,671.47,185.52,7.93,Yes,No,1,0,1
334113.5332,550.0,339.7,5.16,No,No,0,0,1
182488.3861,1348.31,1012.37,10.57,No,No,0,0,1
285175.2294,1114.3,821.15,52.77,No,No,0,0,1
323339.5808,1032.34,221.1,72.3,Yes,Yes,1,1,1
188525.5716,986.38,72.66,49.75,Yes,No,1,0,1
408009.4866,928.36,749.46,3.08,No,No,0,0,1
484361.1995,1789.95,474.51,41.5,No,No,0,0,1
485449.7041,1575.85,807.83,26.97,No,Yes,0,1,1
98573.58358,1083.05,710.06,63.97,Yes,No,1,0,1
549795.928,1760.77,459.59,46.97,Yes,Yes,1,1,1
408791.31,1806.23,898.98,22.15,No,Yes,0,1,1
216648.2848,632.61,408.07,29.34,Yes,No,1,0,1
402487.8841,1338.02,115.06,10.23,No,No,0,0,1
286430.9385,550.0,68.91,9.67,No,No,0,0,1
111551.2801,752.35,723.63,53.33,No,No,0,0,1
311591.5511,1168.93,143.66,24.84,No,Yes,0,1,1
291471.0943,1078.38,188.26,22.28,Yes,Yes,1,1,1
306739.1784,1857.6,451.37,37.19,Yes,No,1,0,1
104345.7119,767.45,152.8,50.37,Yes,No,1,0,1
301654.4355,550.0,55.58,21.21,Yes,Yes,1,1,1
126778.5049,1398.37,865.6,28.5,Yes,No,1,0,1
282835.0753,1791.41,584.62,45.68,No,No,0,0,1
142093.7534,598.47,971.78,55.41,Yes,No,1,0,1
190205.9094,822.88,99.71,57.6,No,No,0,0,1
195998.6689,1351.19,122.85,9.69,No,No,0,0,1
263076.735,669.41,314.18,25.21,No,Yes,0,1,1
416626.6304,1741.57,668.65,69.17,Yes,Yes,1,1,1
399129.7357,1291.47,259.1,19.63,No,No,0,0,1
113258.5348,811.36,1036.7,21.54,No,Yes,0,1,1
179792.2036,550.0,548.27,17.03,No,No,0,0,1
156291.7125,914.61,1014.42,41.4,No,No,0,0,1
270462.6923,1084.91,830.3,46.78,No,No,0,0,1
233002.9048,986.07,71.57,24.76,No,Yes,0,1,1
151577.0948,550.0,1489.33,39.66,No,No,0,0,1
329381.1695,1377.51,33.1,71.59,No,No,0,0,1
278318.661,1226.9,124.54,46.35,No,No,0,0,1
177518.1051,973.81,615.27,25.84,No,Yes,0,1,1
286857.3794,1637.03,72.67,20.51,No,No,0,0,1
225913.5844,825.1,1158.99,64.25,Yes,No,1,0,1
171925.6082,550.0,196.71,39.53,No,No,0,0,1
201157.2822,1145.91,561.14,23.37,No,Yes,0,1,1
227861.6369,1196.5,458.34,76.47,No,Yes,0,1,1
265068.4697,1142.34,543.48,42.96,No,No,0,0,1
190078.5479,675.76,618.96,18.34,No,Yes,0,1,1
111939.1888,600.31,142.87,38.31,No,Yes,0,1,1
579001.6333,1531.71,318.78,40.63,No,No,0,0,1
254900.1712,730.3,1162.25,24.96,No,Yes,0,1,1
548884.3065,839.02,646.01,11.48,No,No,0,0,1
150126.3934,1002.82,1139.61,10.88,No,No,0,0,1
299565.611,1240.92,154.29,60.77,No,No,0,0,1
397269.967,1508.89,284.42,43.53,No,No,0,0,1
327068.3617,1674.78,126.6,67.71,Yes,Yes,1,1,1
195297.2596,550.0,72.65,13.81,No,Yes,0,1,1
384728.6432,897.9,878.38,41.81,No,Yes,0,1,1
632980.112,1438.33,442.11,54.95,No,No,0,0,1
312620.9171,1113.56,38.55,26.2,Yes,No,1,0,1
166175.7552,550.0,566.81,17.82,No,No,0,0,1
276102.4432,550.0,367.33,39.13,No,Yes,0,1,1
448776.4174,1672.22,527.91,60.17,No,Yes,0,1,1
204027.4388,1051.16,98.68,30.04,No,No,0,0,1
435944.4423,1406.46,169.89,11.27,No,No,0,0,1
271531.6073,955.63,698.47,69.0,Yes,No,1,0,1
456311.9426,1751.95,662.06,22.74,No,No,0,0,1
819756.8075,1364.97,220.55,24.85,No,Yes,0,1,1
173899.5665,1012.98,78.91,24.08,No,Yes,0,1,1
278518.2929,1358.53,832.65,27.9,No,No,0,0,1
96016.41834,550.0,355.38,28.12,No,Yes,0,1,1
363914.6366,1774.08,522.48,58.18,No,Yes,0,1,1
186324.8193,1152.41,676.01,33.51,No,No,0,0,1
190132.4176,550.0,408.84,33.92,No,No,0,0,1
231746.2944,1132.62,1216.87,41.11,No,Yes,0,1,1
398073.4053,1145.43,592.24,39.32,No,No,0,0,1
232410.9649,550.0,211.66,29.98,No,Yes,0,1,1
101236.1876,830.58,902.26,4.65,No,Yes,0,1,1
294572.4649,550.0,440.12,6.82,Yes,No,1,0,1
112204.4099,581.23,763.99,17.23,No,No,0,0,1
262803.5963,906.8,157.3,58.86,Yes,Yes,1,1,1
470273.5243,1438.56,516.27,27.02,No,No,0,0,1
251064.3973,1184.55,413.01,14.94,No,No,0,0,1
339540.6449,1257.89,596.72,26.28,No,No,0,0,1
411337.1456,1054.0,735.07,1.03,No,Yes,0,1,1
189156.7895,550.0,883.76,53.94,Yes,Yes,1,1,1
468472.1179,1066.98,697.27,29.02,Yes,No,1,0,1
277700.7131,550.0,86.43,3.07,No,No,0,0,1
492873.3022,1535.8,622.19,16.65,No,No,0,0,1
668295.4842,1835.01,842.08,33.75,No,Yes,0,1,1
293364.156,550.0,344.01,17.7,No,Yes,0,1,1
295184.9616,1524.01,658.44,40.87,No,No,0,0,1
326752.5584,873.98,778.0,17.31,Yes,Yes,1,1,1
108336.1425,860.71,546.49,45.9,No,Yes,0,1,1
289352.8122,976.6,483.23,12.97,No,No,0,0,1
288045.5479,1099.53,218.94,6.51,No,No,0,0,1
383859.4941,1291.36,614.33,9.42,No,No,0,0,1
387076.1872,918.0,288.11,21.94,Yes,No,1,0,1
211981.4799,1186.46,286.16,25.86,No,No,0,0,1
223367.7467,550.0,355.3,45.22,No,No,0,0,1
350686.3764,1251.08,282.53,74.56,No,Yes,0,1,1
122016.6518,1033.74,815.76,7.63,No,No,0,0,1
201989.3311,1255.65,711.58,50.2,No,No,0,0,1
338380.9694,1307.18,149.03,41.85,Yes,No,1,0,1
99926.50041,650.59,889.26,44.25,Yes,Yes,1,1,1
296536.7354,1017.85,553.96,29.37,No,No,0,0,1
417551.268,771.68,436.59,37.46,Yes,No,1,0,1
409291.9788,550.0,556.16,13.0,No,No,0,0,1
338560.184,1205.61,642.57,62.46,No,Yes,0,1,1
134447.8725,838.09,226.89,42.48,No,Yes,0,1,1
356250.7195,1881.78,31.56,5.18,Yes,No,1,0,1
214448.7043,909.24,432.83,44.97,No,Yes,0,1,1
118517.5122,1327.08,84.94,62.88,Yes,Yes,1,1,1
453237.3277,1376.39,36.68,9.16,No,No,0,0,1
682995.0557,1564.31,203.81,26.46,No,No,0,0,1
578788.0282,1403.29,399.15,16.39,No,No,0,0,1
144597.1668,550.0,287.23,7.63,No,Yes,0,1,1
296317.4918,804.42,66.63,48.71,No,No,0,0,1
165950.2086,1202.15,1127.32,49.62,No,Yes,0,1,1
256648.7761,884.1,926.52,19.2,No,No,0,0,1
426242.3791,1314.1,1209.42,31.21,No,No,0,0,1
155913.4548,942.18,721.79,10.89,No,Yes,0,1,1
290455.1881,1513.75,462.52,31.62,No,No,0,0,1
391493.9671,1538.64,855.67,56.65,No,No,0,0,1
255148.639,728.28,747.22,37.11,Yes,No,1,0,1
178507.514,1373.52,243.99,40.27,No,No,0,0,1
364999.49,1111.51,72.77,57.19,No,No,0,0,1
230854.4814,743.14,7.43,57.53,Yes,No,1,0,1
182530.0161,938.02,130.91,22.04,No,No,0,0,1
372771.7711,550.0,477.04,43.63,Yes,Yes,1,1,1
401205.3247,1418.41,883.36,35.01,Yes,No,1,0,1
350823.0371,824.68,443.81,21.28,No,No,0,0,1
164664.3915,550.0,696.13,14.58,Yes,Yes,1,1,1
96713.65354,1245.47,521.89,14.01,No,No,0,0,1
217778.2459,1080.39,232.64,25.09,Yes,Yes,1,1,1
233917.4045,1203.14,413.73,19.55,No,No,0,0,1
202878.4811,550.0,529.29,54.31,No,No,0,0,1
350619.7241,1596.19,735.47,0.16,Yes,No,1,0,1
354268.4129,1816.71,372.31,45.29,No,No,0,0,1
251984.0737,1655.49,607.94,9.66,No,Yes,0,1,1
346404.9159,1309.44,898.41,8.15,No,No,0,0,1
308828.2779,550.0,289.02,32.45,Yes,Yes,1,1,1
689398.8244,981.57,632.73,19.52,Yes,Yes,1,1,1
135470.4414,550.0,172.4,18.49,No,No,0,0,1
397874.7103,1533.97,521.74,30.03,No,Yes,0,1,1
403389.7835,1551.59,221.29,16.56,No,Yes,0,1,1
212846.8827,771.94,251.07,46.25,No,Yes,0,1,1
277537.2027,1057.01,207.59,0.92,No,No,0,0,1
379268.1187,598.26,303.09,26.02,No,Yes,0,1,1
298752.8523,1062.4,613.88,49.0,No,Yes,0,1,1
528127.8507,1420.25,513.57,21.61,Yes,Yes,1,1,1
491058.1524,912.18,466.76,0.46,Yes,No,1,0,1
346591.1288,2187.19,222.5,17.14,No,No,0,0,1
360835.3173,1466.12,564.1,13.4,No,Yes,0,1,1
265916.5792,1608.13,751.05,33.09,No,Yes,0,1,1
451105.5525,1404.97,239.1,38.42,No,No,0,0,1
695356.7368,1476.04,263.1,21.04,Yes,No,1,0,1
739816.9259,2097.51,882.41,18.33,No,No,0,0,1
122975.5391,872.51,763.07,50.3,Yes,No,1,0,1
240135.3011,1069.19,397.15,1.27,Yes,Yes,1,1,1
548590.0138,708.08,137.97,43.05,No,Yes,0,1,1
200818.954,1068.3,629.24,38.4,No,No,0,0,1
239811.194,812.92,212.02,55.64,Yes,No,1,0,1
110427.8589,838.47,219.28,55.18,Yes,Yes,1,1,1
524579.4399,1487.08,495.59,20.1,Yes,No,1,0,1
209759.2238,726.54,547.76,32.81,No,No,0,0,1
186897.8253,1065.62,420.97,23.96,No,No,0,0,1
334719.6051,1572.46,792.09,30.2,No,No,0,0,1
172692.171,550.0,290.28,17.7,No,No,0,0,1
403224.7699,1914.87,273.61,30.67,No,No,0,0,1
381405.3245,933.03,755.42,20.38,Yes,No,1,0,1
197633.9779,1198.14,137.93,6.15,Yes,No,1,0,1
323908.0938,1428.56,661.4,18.62,Yes,No,1,0,1
402121.6345,550.0,991.53,37.67,No,Yes,0,1,1
568904.4179,1693.37,627.71,15.14,No,No,0,0,1
384219.8759,1000.26,76.71,3.31,No,No,0,0,1
197703.9644,1193.46,721.33,24.07,No,Yes,0,1,1
269144.7304,948.18,122.42,27.35,No,No,0,0,1
336939.7982,1221.1,249.89,55.6,No,No,0,0,1
307105.4905,694.46,358.04,48.21,No,Yes,0,1,1
197747.4995,724.79,912.79,34.78,No,Yes,0,1,1
437769.4065,550.0,510.33,20.0,No,No,0,0,1
144160.3422,846.7,519.02,13.62,Yes,No,1,0,1
348768.5642,1531.23,140.5,32.08,Yes,Yes,1,1,1
235796.2815,632.84,676.1,35.64,No,Yes,0,1,1
349996.2652,820.88,116.81,19.75,No,Yes,0,1,1
163677.9423,550.0,173.52,5.12,No,Yes,0,1,1
394010.6991,1627.28,681.23,6.11,No,Yes,0,1,1
181669.9418,1246.25,429.54,24.7,No,Yes,0,1,1
161999.2888,684.35,352.73,19.22,No,No,0,0,1
179729.0412,550.0,738.71,28.49,No,Yes,0,1,1
158916.1659,550.0,422.75,43.77,No,Yes,0,1,1
406831.7743,1581.07,278.44,18.84,No,Yes,0,1,1
553379.1957,1814.66,433.52,36.34,Yes,Yes,1,1,1
459398.3591,550.0,575.86,19.36,No,No,0,0,1
724198.9065,1526.27,670.2,43.73,Yes,Yes,1,1,1
248188.2014,550.0,189.29,10.67,No,Yes,0,1,1
274713.7644,1122.76,325.05,51.18,No,Yes,0,1,1
200754.4642,550.0,543.23,18.71,No,No,0,0,1
252073.0135,700.49,596.34,40.61,No,No,0,0,1
264833.5258,550.0,428.63,10.81,No,Yes,0,1,1
282926.7594,1524.87,490.03,52.56,Yes,No,1,0,1
484959.3802,1239.34,175.75,36.4,No,No,0,0,1
147924.8775,550.0,639.38,13.24,No,Yes,0,1,1
341137.3523,717.49,487.61,21.91,Yes,Yes,1,1,1
344911.5591,1090.36,178.33,10.7,Yes,Yes,1,1,1
397836.7671,550.0,781.13,14.52,Yes,Yes,1,1,1
125547.0981,697.91,485.98,1.36,Yes,Yes,1,1,1
295280.7222,905.51,161.12,18.08,No,Yes,0,1,1
188442.1053,694.97,489.78,66.84,Yes,No,1,0,1
335517.7029,1318.62,310.06,3.55,No,Yes,0,1,1
138465.3329,837.37,235.1,51.05,No,No,0,0,1
278062.661,1438.77,176.24,24.06,No,No,0,0,1
161611.813,550.0,513.93,21.3,No,No,0,0,1
259413.6359,550.0,240.37,44.36,No,Yes,0,1,1
358905.9131,976.75,768.59,19.68,Yes,No,1,0,1
553218.0459,1555.16,294.43,44.82,No,No,0,0,1
120464.7704,550.0,42.64,18.48,No,No,0,0,1
282994.8668,1765.92,903.8,19.59,No,No,0,0,1
109353.449,760.31,458.1,38.12,No,No,0,0,1
353651.7208,1156.5,708.0,4.54,No,Yes,0,1,1
172711.0743,964.35,1090.06,35.08,No,No,0,0,1
147335.3796,596.2,441.08,2.24,No,No,0,0,1
182683.8867,1363.61,530.86,11.04,Yes,No,1,0,1
299567.9959,1083.69,375.58,42.66,No,No,0,0,1
244027.2836,611.52,217.89,52.44,Yes,No,1,0,1
257520.3555,1757.2,279.56,37.26,No,No,0,0,1
329648.5927,1048.47,1122.05,22.77,Yes,No,1,0,1
182105.3596,1025.57,81.44,35.25,No,Yes,0,1,1
432803.8536,998.05,937.29,1.27,No,Yes,0,1,1
385473.4938,986.1,412.02,30.1,No,No,0,0,1
245413.2988,550.0,710.67,45.21,No,No,0,0,1
224232.9026,550.0,305.33,48.4,No,No,0,0,1
179635.891,785.53,3.86,40.31,No,No,0,0,1
189735.9028,958.81,912.69,32.08,No,No,0,0,1
293761.1775,1005.51,472.01,3.25,No,No,0,0,1
548417.5068,1721.87,660.06,20.47,No,No,0,0,1
463412.5911,1046.05,704.8,30.4,No,Yes,0,1,1
611335.534,1594.79,423.56,36.53,No,No,0,0,1
455238.6954,1448.19,959.64,24.53,Yes,No,1,0,1
94945.29121,550.0,934.49,18.12,No,Yes,0,1,1
329248.5451,1995.91,612.47,53.15,Yes,Yes,1,1,1
160359.5372,757.98,76.09,17.33,No,No,0,0,1
